age,industry,Education,ALERT,is_sanctioned,kycRiskScore,income,tenureMonths,creditScore,state,nbrPurchases90d,avgTxnSize90d,totalSpend90d,csrNotes,nbrDistinctMerch90d,nbrMerchCredits90d,nbrMerchCreditsRndDollarAmt90d,totalMerchCred90d,nbrMerchCreditsWoOffsettingPurch,nbrPayments90d,totalPaymentAmt90d,overpaymentAmt90d,overpaymentInd90d,nbrCustReqRefunds90d,indCustReqRefund90d,totalRefundsToCust90d,nbrPaymentsCashLike90d,maxRevolveLine,indOwnsHome,nbrInquiries1y,nbrCollections3y,nbrWebLogins90d,nbrPointRed90d,PEP
26.0,Education,Doctorate,1,0,0,4900.0,13,713,MA,0,127.61,0.0, ,0,0,0,0.0,0,2,60.0,60.0,1,1,1,60.0,0,13000,1,4,0,10,1,0
41.0,Legal,High School or Below,1,1,0,67600.0,51,707,CT,15,30.46,456.9, ,8,0,0,0.0,0,6,3167.11,2710.21,1,2,1,2768.35,6,12000,1,5,1,5,2,0
33.0,Manufacturing,Bachelor's Degree,1,0,2,58300.0,13,726,MA,35,3.12,109.2, ,16,1,0,2.88,0,2,60.0,0.0,0,1,1,30.9,0,14000,0,2,0,8,1,0
40.0,Entertainment and Hospitality,Bachelor's Degree,1,0,2,46600.0,13,757,MA,23,118.96,2736.08, ,11,1,0,117.93,0,5,2736.08,0.0,0,1,1,72.75,1,4000,0,1,0,8,1,0
53.0,Construction,Bachelor's Degree,1,1,0,85400.0,8,725,NY,54,731.97,39526.38, ,29,8,1,5902.88,4,2,39526.38,0.0,0,1,1,61.59,2,16000,1,5,0,11,3,0
37.0,Legal,Bachelor's Degree,1,0,0,58700.0,2,747,RI,28,15.51,434.28, ,15,2,0,31.42,0,7,60.0,0.0,0,1,1,102.51,0,12000,1,4,0,3,2,0
39.0,Retail,High School or Below,1,0,0,22900.0,8,683,ME,21,65.44,1374.24, ,8,1,0,65.6,1,3,68.71,0.0,0,1,1,42.66,2,12000,1,1,0,5,1,0
49.0,Financial Services,Master's Degree,1,0,0,124500.0,3,706,MA,31,18.4,570.4, ,14,0,0,0.0,0,3,422.78,0.0,0,1,1,61.1,0,8000,0,0,0,9,1,0
45.0,Construction,High School or Below,1,0,0,39800.0,8,684,NY,23,174.77,4019.71,  card replace password change,9,1,0,174.32,1,6,200.99,0.0,0,1,1,51.29,3,5000,1,7,0,8,0,0
46.0,Construction,Doctorate,1,0,0,72500.0,14,684,MA,51,0.0,0.0, ,32,2,0,0.0,0,2,60.0,60.0,1,1,1,60.0,0,12000,0,6,0,9,1,0
27.0,Scientific and Technical Services,Bachelor's Degree,1,0,0,9100.0,8,718,ME,7,53.66,375.62, ,3,1,1,53.0,0,2,375.62,0.0,0,1,1,37.92,0,17000,1,3,0,12,1,0
38.0,Legal,Bachelor's Degree,1,0,0,63900.0,0,720,MA,114,0.0,0.0, ,52,17,3,0.0,9,6,60.0,60.0,1,3,1,60.0,1,9000,0,2,0,9,1,0
29.0,Scientific and Technical Services,Bachelor's Degree,1,0,1,4000.0,14,681,VT,3,0.0,0.0, ,1,0,0,0.0,0,3,60.0,60.0,1,1,1,60.0,0,15000,1,7,0,4,0,0
38.0,Scientific and Technical Services,High School or Below,1,0,0,48900.0,29,679,RI,12,235.24,2822.88,statement plastic replace statement,8,1,0,236.58,1,4,2822.88,0.0,0,1,1,33.36,3,13000,1,5,0,5,0,0
48.0,Manufacturing,High School or Below,1,0,1,85900.0,58,695,PA,5,141.27,706.35, ,3,0,0,0.0,0,3,706.35,0.0,0,1,1,55.04,0,12000,0,5,0,7,1,0
30.0,Education,Master's Degree,1,0,1,27800.0,3,712,NJ,10,128.0,1280.0,    password change,3,4,0,514.44,1,2,1280.0,0.0,0,1,1,30.7,2,11000,1,4,0,4,1,0
45.0,Information Technology,Bachelor's Degree,1,0,1,81400.0,20,727,NY,13,22.53,292.89,password change statement customer call statement,6,0,0,0.0,0,7,292.89,0.0,0,1,1,52.29,0,13000,1,2,0,7,3,0
34.0,Manufacturing,High School or Below,1,0,0,28300.0,12,666,MA,0,8.39,0.0, ,0,0,0,0.0,0,4,60.0,60.0,1,1,1,60.0,1,6000,1,5,0,4,3,0
26.0,Manufacturing,High School or Below,1,0,0,2800.0,107,726,MA,1,414.63,414.63,plastic replace change request billing address statement,1,0,0,0.0,0,3,414.63,0.0,0,1,1,75.78,0,13000,0,6,0,10,1,0
27.0,Manufacturing,,1,0,0,13700.0,10,657,NY,1,95.15,95.15, ,1,0,0,0.0,0,3,60.0,0.0,0,1,1,49.94,0,7000,1,6,0,6,0,0
25.0,Manufacturing,High School or Below,1,0,0,9300.0,21,721,ME,1,40.39,40.39, ,0,0,0,0.0,0,3,2975.14,2934.75,1,1,1,2994.16,3,9000,1,1,0,9,0,0
53.0,Entertainment and Hospitality,High School or Below,1,0,0,49800.0,14,658,CT,30,44.44,1333.2, ,13,3,1,137.06,1,6,2693.2,1360.0,1,1,1,1417.66,6,20000,1,5,0,7,1,0
39.0,Legal,Master's Degree,1,0,0,154300.0,14,727,NY,14,0.58,8.12, ,6,3,1,1.06,2,3,60.0,51.88,1,1,1,85.54,0,10000,1,2,0,9,2,0
34.0,Retail,High School or Below,1,0,0,24900.0,21,676,RI,2,0.67,1.34, ,1,1,0,0.71,0,3,60.0,58.66,1,1,1,116.52,0,15000,1,2,0,9,0,0
39.0,Information Technology,Doctorate,1,0,2,135300.0,2,675,NY,38,45.98,1747.24,change request billing address card replace,22,2,0,89.98,0,4,1747.24,0.0,0,1,1,58.36,0,12000,0,3,0,7,0,0
29.0,Entertainment and Hospitality,High School or Below,1,0,0,14800.0,7,663,PA,2,202.46,404.92,transfer transfer password change statement,1,0,0,0.0,0,2,404.92,0.0,0,1,1,87.07,0,16000,1,4,0,8,0,0
49.0,Education,Bachelor's Degree,1,0,1,42000.0,7,671,NJ,3,0.0,0.0,password change change request password change,1,0,0,0.0,0,5,60.0,60.0,1,3,1,60.0,0,23000,0,2,0,7,3,0
44.0,Manufacturing,Master's Degree,1,0,0,56600.0,16,683,PA,25,52.75,1318.75, ,16,1,0,52.13,0,2,1318.75,0.0,0,1,1,46.4,0,9000,0,2,0,5,0,0
29.0,Manufacturing,Associate Degree,1,0,1,1600.0,5,657,NY,0,280.89,0.0, ,0,0,0,0.0,0,3,60.0,60.0,1,3,1,60.0,0,8000,0,3,0,13,1,0
36.0,Construction,Master's Degree,1,0,0,33600.0,7,772,CT,1,13.95,13.95, ,0,0,0,0.0,0,4,60.0,46.05,1,2,1,97.56,0,11000,1,3,0,9,0,0
35.0,Scientific and Technical Services,Associate Degree,1,0,0,27500.0,2,646,RI,33,22.23,733.59, ,20,3,2,78.22,0,5,733.59,0.0,0,1,1,48.09,0,12000,1,2,0,5,4,0
47.0,Information Technology,Doctorate,1,0,0,172400.0,0,678,NY,2,410.67,821.34, ,1,0,0,0.0,0,2,3649.38,2828.04,1,1,1,2866.07,2,12000,1,4,0,6,0,0
39.0,Manufacturing,High School or Below,1,0,0,47100.0,1,798,MA,19,24.96,474.24,plastic replace transfer customer call bitcoin,7,3,1,82.36,2,5,2553.38,2079.14,1,1,1,2125.31,5,14000,1,6,0,3,0,0
46.0,Retail,Bachelor's Degree,1,0,0,54300.0,10,611,NY,52,128.09,6660.68, ,31,5,2,611.38,3,5,6660.68,0.0,0,1,1,44.57,5,10000,0,3,0,9,1,0
31.0,Transportation,,1,0,2,28100.0,1,695,PA,2,40.98,81.96, ,1,0,0,0.0,0,4,81.96,0.0,0,1,1,27.71,0,9000,1,2,0,8,2,0
26.0,Entertainment and Hospitality,Bachelor's Degree,1,0,2,25300.0,2,701,NY,9,174.15,1567.35, ,3,1,0,172.87,0,4,1567.35,0.0,0,1,1,62.99,2,9000,1,3,0,6,1,0
46.0,Education,Associate Degree,1,0,1,53200.0,30,697,MA,42,130.12,5465.04,statement password change customer call,22,3,1,398.16,2,5,5465.04,0.0,0,1,1,86.79,5,12000,1,4,0,9,1,0
39.0,Transportation,Associate Degree,1,0,1,40800.0,5,777,MA,14,461.85,6465.9, ,8,3,0,1378.95,1,4,6465.9,0.0,0,1,1,72.83,4,10000,0,1,0,9,1,0
39.0,Education,Bachelor's Degree,1,0,0,29600.0,16,714,NJ,36,110.37,3973.32,  card replace card replace,15,3,0,331.53,1,2,198.67,0.0,0,1,1,48.18,2,12000,1,2,0,6,0,0
24.0,Transportation,Associate Degree,1,0,1,3000.0,61,789,ME,1,104.49,104.49,statement password change   statement,0,0,0,0.0,0,8,104.49,0.0,0,1,1,21.58,0,14000,1,6,0,7,3,0
40.0,Financial Services,Master's Degree,1,0,1,121800.0,29,760,PA,12,35.81,429.72, ,5,0,0,0.0,0,3,3184.57,2754.85,1,3,1,2791.79,3,13000,1,1,0,7,2,0
50.0,Construction,Bachelor's Degree,1,1,0,79200.0,1,726,NY,20,0.0,0.0,plastic replace customer call statement cash,9,3,1,0.0,1,4,2795.33,2795.33,1,3,1,2795.33,4,20000,0,3,0,8,1,0
44.0,Retail,High School or Below,1,0,0,35000.0,35,727,NY,11,81.46,896.06,billing address statement change request,4,1,0,81.78,0,6,896.06,0.0,0,1,1,34.49,1,19000,0,5,0,7,1,0
28.0,Manufacturing,High School or Below,1,0,1,16100.0,67,747,MA,4,0.72,2.88, ,0,0,0,0.0,0,5,60.0,57.12,1,1,1,107.38,0,20000,0,4,0,9,0,0
33.0,Retail,Bachelor's Degree,1,0,0,30000.0,29,724,PA,3,5.23,15.69, ,2,2,0,9.96,1,3,60.0,44.31,1,3,1,68.76,0,11000,0,4,0,8,0,0
57.0,Information Technology,Doctorate,1,0,0,113000.0,2,717,PA,13,113.94,1481.22,transfer card replace transfer,7,1,0,112.78,0,3,1481.22,0.0,0,1,1,29.68,0,9000,0,3,0,2,0,0
40.0,Education,Associate Degree,1,0,1,39100.0,1,800,ME,28,89.32,2500.96, ,12,5,1,431.28,2,4,2500.96,0.0,0,1,1,43.62,4,11000,1,4,0,12,0,0
49.0,Manufacturing,Master's Degree,1,0,0,63400.0,72,715,NJ,1,58.97,58.97, ,0,0,0,0.0,0,2,60.0,1.03,1,1,1,31.87,0,12000,1,2,0,9,0,0
21.0,Transportation,Bachelor's Degree,1,0,0,11000.0,22,675,PA,23,73.21,1683.83,change request change request change request,11,2,0,145.54,0,3,1683.83,0.0,0,1,1,70.38,1,14000,0,3,1,89,3,0
28.0,Education,High School or Below,1,0,0,20100.0,11,723,PA,0,0.0,0.0, ,0,0,0,0.0,0,3,60.0,60.0,1,1,1,60.0,0,12000,0,3,0,11,2,0
28.0,Retail,Bachelor's Degree,1,0,2,35600.0,11,752,NY,14,376.97,5277.58,password change plastic replace card replace,5,1,0,376.58,1,3,263.88,0.0,0,1,1,35.07,3,17000,0,3,0,8,1,0
41.0,Healthcare,Master's Degree,1,1,1,104800.0,2,735,MA,32,343.42,10989.44, ,15,8,1,2748.66,2,4,10989.44,0.0,0,1,1,56.06,4,11000,0,2,0,5,1,0
40.0,Healthcare,Bachelor's Degree,1,0,0,65500.0,7,652,PA,59,402.29,23735.11,  card replace late payment cash,31,5,1,1971.56,3,3,23735.11,0.0,0,1,1,27.12,3,5000,1,0,0,8,0,0
31.0,,High School or Below,1,0,1,5400.0,27,723,MA,2,99.29,198.58,password change change request customer call statement,1,0,0,0.0,0,4,198.58,0.0,0,1,1,26.61,0,7000,1,5,0,4,3,0
51.0,Engineering,Bachelor's Degree,1,0,0,112600.0,38,702,NY,64,86.34,5525.76, ,29,7,1,613.56,3,2,5525.76,0.0,0,1,1,34.93,2,10000,1,2,0,7,0,0
46.0,Engineering,Associate Degree,1,0,0,120600.0,4,714,RI,32,276.94,8862.08,statement card replace billing address atm limit,13,3,0,829.68,1,3,8862.08,0.0,0,1,1,51.11,3,12000,1,3,1,8,0,0
29.0,Entertainment and Hospitality,Master's Degree,1,0,2,37900.0,66,752,NY,4,518.42,2073.68,customer call customer call change request statement,1,0,0,0.0,0,2,2073.68,0.0,0,1,1,49.04,0,11000,1,5,0,6,3,0
62.0,Healthcare,Bachelor's Degree,1,0,0,77700.0,47,725,PA,32,22.08,706.56,plastic replace billing address statement atm denied,18,5,1,112.44,3,7,3915.29,3208.73,1,2,1,3270.16,7,10000,1,0,0,4,1,0
53.0,Manufacturing,Bachelor's Degree,1,0,1,71500.0,14,670,MA,14,464.91,6508.74,  plastic replace transfer,7,1,0,466.71,0,3,6508.74,0.0,0,1,1,37.88,3,17000,1,5,0,11,0,0
30.0,Manufacturing,High School or Below,1,0,0,9800.0,2,725,MA,2,47.57,95.14,password change transfer change request statement,0,0,0,0.0,0,4,95.14,0.0,0,1,1,25.89,0,16000,0,3,0,12,1,0
36.0,Manufacturing,Bachelor's Degree,1,0,0,41400.0,5,732,NY,6,69.85,419.1, ,3,0,0,0.0,0,2,669.9,250.8,1,1,1,285.34,0,13000,0,5,0,9,3,0
46.0,Entertainment and Hospitality,High School or Below,1,0,0,36400.0,14,717,ME,0,0.8,0.0, ,0,0,0,0.0,0,5,60.0,60.0,1,3,1,60.0,0,5000,1,1,0,6,0,0
24.0,Manufacturing,High School or Below,1,0,0,19900.0,11,730,PA,10,1.15,11.5, ,5,2,0,2.24,2,5,2772.66,2761.16,1,1,1,2809.42,5,11000,1,2,0,8,1,0
57.0,Healthcare,Bachelor's Degree,1,0,0,149400.0,3,738,RI,49,173.05,8479.45, ,21,4,0,693.96,2,4,423.97,0.0,0,1,1,70.55,4,13000,1,2,0,9,2,0
,Manufacturing,Associate Degree,1,0,0,34300.0,20,725,NY,15,49.75,746.25,transfer statement billing address,4,1,1,57.0,0,3,819.29,73.04,1,1,1,173.6,0,8000,0,3,0,3,2,0
50.0,Manufacturing,,1,0,0,72500.0,17,753,PA,57,75.53,4305.21,billing address late payment password change,27,5,1,387.64,3,4,4305.21,0.0,0,1,1,35.63,4,17000,0,5,0,8,1,0
22.0,Construction,High School or Below,1,0,0,10800.0,3,694,PA,0,132.36,0.0,customer call statement billing address,0,0,0,0.0,0,4,60.0,60.0,1,1,1,60.0,0,13000,0,1,0,9,0,0
30.0,Retail,Associate Degree,1,0,1,21800.0,20,671,NY,7,313.0,2191.0,billing address statement transfer,3,1,0,313.19,0,8,2191.0,0.0,0,1,1,37.03,8,13000,0,4,0,8,1,0
22.0,Manufacturing,Doctorate,1,0,0,2400.0,45,706,NJ,2,6.89,13.78, ,2,0,0,0.0,0,3,2670.73,2656.95,1,1,1,2674.17,3,14000,0,3,0,11,1,0
,Retail,Associate Degree,1,0,0,10000.0,34,710,NJ,3,449.41,1348.23,    card replace withdraw limit,2,0,0,0.0,0,7,4186.28,2838.05,1,3,1,2875.6,7,11000,0,2,0,7,2,0
38.0,Construction,Associate Degree,1,0,1,38000.0,13,772,MA,19,38.31,727.89,plastic replace billing address billing address,9,3,0,114.06,2,4,60.0,0.0,0,1,1,36.23,0,12000,0,2,0,5,2,0
37.0,Transportation,Bachelor's Degree,1,0,0,45400.0,123,764,MA,3,332.33,996.99,transfer card replace change request statement,1,0,0,0.0,0,4,60.0,0.0,0,1,1,39.33,0,17000,0,3,0,6,3,0
37.0,Education,Bachelor's Degree,1,0,2,53600.0,3,691,NY,47,0.0,0.0,password change statement late payment,29,6,2,0.0,2,3,60.0,60.0,1,1,1,60.0,0,14000,0,4,0,7,1,0
58.0,Healthcare,Master's Degree,1,0,0,142800.0,4,713,CT,83,73.11,6068.13,billing address   password change,37,7,2,487.2,2,6,6068.13,0.0,0,1,1,21.72,6,11000,1,3,0,4,1,0
20.0,Retail,,1,0,2,8600.0,10,746,ME,3,208.91,626.73,billing address change request late payment statement,2,0,0,0.0,0,3,626.73,0.0,0,1,1,28.12,0,13000,0,3,0,4,0,0
43.0,Financial Services,Bachelor's Degree,1,0,1,121500.0,12,748,NY,59,95.35,5625.65, ,31,9,3,855.96,5,6,5625.65,0.0,0,1,1,50.29,6,9000,1,2,1,9,2,0
36.0,Retail,Associate Degree,1,0,0,31500.0,9,705,ME,1,27.69,27.69, ,0,0,0,0.0,0,7,60.0,32.31,1,1,1,72.05,0,8000,0,4,0,4,1,0
20.0,Education,Doctorate,1,0,2,11000.0,10,706,NY,8,53.12,424.96,statement statement statement statement,4,0,0,0.0,0,3,424.96,0.0,0,1,1,75.63,0,11000,0,2,0,11,1,0
28.0,Scientific and Technical Services,Associate Degree,1,0,0,21300.0,13,716,RI,22,65.84,1448.48, ,14,2,1,137.99,1,6,1448.48,0.0,0,1,1,39.16,2,10000,1,3,0,5,1,0
30.0,Transportation,High School or Below,1,0,0,12600.0,21,652,CT,6,131.63,789.78, ,3,2,0,264.3,1,3,789.78,0.0,0,1,1,37.36,1,12000,1,5,1,4,3,0
47.0,Education,Master's Degree,1,0,0,89900.0,51,751,MA,3,49.52,148.56, ,2,1,0,49.54,1,3,148.56,0.0,0,1,1,16.46,0,8000,0,1,1,9,0,0
40.0,Construction,High School or Below,1,0,1,49400.0,6,716,PA,15,90.33,1354.95,password change customer call statement,8,1,0,89.86,1,3,1354.95,0.0,0,1,1,41.66,0,14000,1,4,0,9,2,0
46.0,Financial Services,Master's Degree,1,0,1,147700.0,3,724,MA,12,68.74,824.88,billing address change request statement withdraw limit,6,2,0,137.3,0,6,3561.37,2736.49,1,2,1,2823.96,6,8000,0,3,0,6,2,0
41.0,Financial Services,Master's Degree,1,0,2,84700.0,35,745,NJ,11,0.0,0.0, ,6,2,0,0.0,2,7,2693.82,2693.82,1,1,1,2693.82,7,13000,1,2,0,5,0,0
43.0,Entertainment and Hospitality,High School or Below,1,0,0,41200.0,9,763,NJ,18,100.53,1809.54, ,10,3,0,303.12,0,6,1809.54,0.0,0,1,1,46.63,6,13000,1,4,0,5,1,0
29.0,Retail,High School or Below,1,0,1,29500.0,14,759,NY,51,78.58,4007.58,statement transfer billing address,23,6,1,469.1,2,6,200.38,0.0,0,1,1,61.02,6,8000,1,1,0,9,0,0
42.0,Scientific and Technical Services,Bachelor's Degree,1,0,2,53300.0,24,663,MA,19,35.1,666.9, ,11,1,0,34.85,1,3,666.9,0.0,0,1,1,56.78,0,17000,1,4,0,7,2,0
23.0,Manufacturing,Associate Degree,1,0,1,19300.0,4,729,NJ,5,48.75,243.75, ,4,0,0,0.0,0,6,243.75,0.0,0,1,1,55.44,0,9000,1,5,0,6,0,0
45.0,Engineering,High School or Below,1,0,1,73000.0,17,705,MA,107,119.26,12760.82, ,50,8,4,980.68,3,8,638.04,0.0,0,1,1,39.01,8,11000,0,2,0,4,2,0
46.0,Legal,Master's Degree,1,0,0,181000.0,21,714,NY,21,311.38,6538.98,customer call transfer billing address,12,1,1,323.0,0,2,6538.98,0.0,0,1,1,34.84,2,11000,1,4,1,9,3,0
34.0,Transportation,Associate Degree,1,0,1,44400.0,9,764,NY,2,80.88,161.76, ,1,0,0,0.0,0,5,161.76,0.0,0,1,1,41.6,0,11000,0,3,0,6,0,0
49.0,Entertainment and Hospitality,Doctorate,1,0,0,76200.0,8,708,NJ,114,42.56,4851.84,    statement,50,5,1,222.56,2,2,4851.84,0.0,0,1,1,102.53,2,15000,1,5,0,8,1,0
36.0,Transportation,Associate Degree,1,0,2,48700.0,14,750,PA,21,125.54,2636.34, ,15,2,0,246.36,1,3,2636.34,0.0,0,1,1,54.43,2,16000,1,0,0,8,1,0
44.0,Legal,Doctorate,1,0,0,52700.0,0,771,MA,56,10.11,566.16, ,25,6,0,59.04,3,3,566.16,0.0,0,1,1,39.43,1,7000,1,1,0,7,0,0
54.0,Transportation,Bachelor's Degree,1,0,0,84300.0,6,689,MA,61,11.32,690.52, ,41,8,0,92.24,3,4,690.52,0.0,0,1,1,55.71,0,8000,1,4,0,8,0,0
24.0,Transportation,,1,0,0,15700.0,32,662,MA,15,317.18,4757.7,billing address     bitcoin,6,3,0,956.91,0,8,4757.7,0.0,0,1,1,43.37,8,16000,0,1,0,8,0,0
24.0,Manufacturing,High School or Below,1,0,1,9100.0,9,745,MA,0,27.9,0.0,billing address card replace change request,0,0,0,0.0,0,3,60.0,60.0,1,1,1,60.0,0,10000,1,1,0,3,0,0
46.0,Retail,Associate Degree,1,0,0,44100.0,16,722,MA,5,116.81,584.05, ,2,0,0,0.0,0,6,584.05,0.0,0,1,1,39.22,0,10000,0,5,0,8,1,0
52.0,Financial Services,Master's Degree,1,0,1,112500.0,8,727,RI,38,383.77,14583.26,card replace statement statement atm denied,22,4,2,1556.36,1,8,14583.26,0.0,0,1,1,71.74,8,11000,1,5,0,9,1,0
52.0,Information Technology,Bachelor's Degree,1,0,0,128700.0,19,691,CT,84,138.29,11616.36, ,41,6,1,861.85,4,5,11616.36,0.0,0,1,1,88.17,5,16000,1,2,0,5,2,0
28.0,Entertainment and Hospitality,Associate Degree,1,0,0,19800.0,50,731,CT,4,58.65,234.6, ,1,0,0,0.0,0,4,234.6,0.0,0,1,1,44.51,0,15000,1,5,0,10,1,0
47.0,Scientific and Technical Services,Bachelor's Degree,1,1,0,50600.0,1,701,NY,19,0.0,0.0, ,8,5,1,0.0,0,3,2755.53,2755.53,1,2,1,2755.53,3,15000,0,5,0,7,0,0
45.0,Financial Services,Bachelor's Degree,1,1,2,101500.0,1,706,MA,61,182.25,11117.25, ,24,4,0,719.48,1,4,11117.25,0.0,0,1,1,44.83,4,13000,1,1,0,10,1,0
28.0,Retail,High School or Below,1,0,0,18400.0,84,679,NY,2,396.98,793.96,card replace customer call change request statement,1,0,0,0.0,0,3,793.96,0.0,0,1,1,61.38,0,13000,0,2,0,13,0,0
50.0,Construction,Bachelor's Degree,1,0,0,51700.0,3,671,CT,14,169.29,2370.06,password change plastic replace billing address statement,9,0,0,0.0,0,2,118.5,0.0,0,1,1,70.38,0,5000,0,4,0,12,1,0
23.0,Entertainment and Hospitality,Associate Degree,1,1,1,17400.0,42,735,NY,0,209.71,0.0, ,0,0,0,0.0,0,5,2608.73,2608.73,1,3,1,2608.73,5,12000,0,4,0,12,0,0
48.0,Scientific and Technical Services,Associate Degree,1,0,0,45400.0,10,747,RI,51,37.37,1905.87, ,28,2,1,82.94,2,2,1905.87,0.0,0,1,1,48.41,0,11000,0,3,0,5,0,0
42.0,Legal,Bachelor's Degree,1,0,1,78400.0,28,696,MA,24,163.43,3922.32, ,12,1,0,163.58,0,3,3922.32,0.0,0,1,1,63.6,1,21000,0,2,0,1,0,0
42.0,Manufacturing,Master's Degree,1,0,0,76300.0,2,755,NJ,46,60.19,2768.74, ,29,5,4,271.68,2,4,2768.74,0.0,0,1,1,70.22,4,6000,0,2,0,6,3,0
35.0,Entertainment and Hospitality,Associate Degree,1,0,2,69500.0,18,748,MA,117,1.7,198.9, ,66,13,4,19.21,6,6,2983.85,2784.95,1,1,1,2819.43,6,15000,0,1,0,9,0,0
28.0,Education,Bachelor's Degree,1,0,2,28700.0,32,738,ME,15,174.43,2616.45, ,6,1,1,183.0,0,3,2616.45,0.0,0,1,1,31.98,1,14000,0,3,0,6,2,0
31.0,Manufacturing,High School or Below,1,1,0,36800.0,33,761,PA,3,0.0,0.0, ,1,0,0,0.0,0,4,2771.1,2771.1,1,2,1,2771.1,4,19000,0,1,0,5,1,0
48.0,Legal,Doctorate,1,0,1,107600.0,18,683,NY,59,56.09,3309.31, ,26,9,0,508.59,3,3,3309.31,0.0,0,1,1,54.44,3,14000,0,3,0,5,0,0
26.0,Retail,Bachelor's Degree,1,0,0,4600.0,6,724,ME,1,61.58,61.58, ,1,0,0,0.0,0,3,2474.46,2412.88,1,2,1,2490.29,3,9000,0,5,0,10,0,0
35.0,Healthcare,Master's Degree,1,0,2,116900.0,2,750,MA,93,20.67,1922.31, ,52,14,1,281.81,7,4,1922.31,0.0,0,1,1,80.33,4,11000,1,5,1,9,0,0
38.0,Manufacturing,Associate Degree,1,0,0,37900.0,12,757,CT,25,111.95,2798.75, ,14,3,0,341.43,1,2,2798.75,0.0,0,1,1,33.69,2,13000,1,4,0,6,1,0
51.0,Entertainment and Hospitality,Associate Degree,1,0,0,53700.0,18,733,PA,5,38.39,191.95,  card replace password change statement,3,0,0,0.0,0,7,60.0,0.0,0,1,1,46.95,0,17000,0,5,0,8,0,0
29.0,Scientific and Technical Services,Associate Degree,1,0,0,10700.0,14,742,NY,1,62.32,62.32, ,0,0,0,0.0,0,6,62.32,0.0,0,1,1,35.87,0,8000,1,3,0,8,2,0
20.0,Retail,,1,0,2,8600.0,10,746,ME,3,208.91,626.73,billing address change request late payment statement,2,0,0,0.0,0,3,626.73,0.0,0,1,1,28.12,0,13000,0,3,0,4,0,0
28.0,Education,Bachelor's Degree,1,0,2,28700.0,32,738,ME,15,174.43,2616.45, ,6,1,1,183.0,0,3,2616.45,0.0,0,1,1,31.98,1,14000,0,3,0,6,2,0
50.0,Financial Services,Bachelor's Degree,1,0,0,150700.0,6,714,NY,33,10.3,339.9, ,22,6,1,63.9,1,4,339.9,0.0,0,1,1,61.5,0,11000,1,4,0,8,3,0
32.0,Retail,High School or Below,1,0,1,40000.0,1,695,NY,19,93.93,1784.67,late payment plastic replace password change,8,1,0,93.12,1,3,1784.67,0.0,0,1,1,35.54,0,20000,1,2,0,9,1,0
41.0,Retail,Bachelor's Degree,1,0,0,25100.0,92,716,NY,7,59.31,415.17, ,5,1,0,60.51,0,2,415.17,0.0,0,1,1,30.34,0,9000,0,0,0,6,2,0
30.0,Retail,Doctorate,1,0,0,21400.0,4,682,NJ,11,52.41,576.51, ,8,0,0,0.0,0,2,576.51,0.0,0,1,1,54.38,0,9000,1,2,0,6,0,0
40.0,Manufacturing,High School or Below,1,0,0,32200.0,50,708,MA,4,32.1,128.4,customer call password change card replace statement,3,0,0,0.0,0,3,128.4,0.0,0,1,1,31.11,0,16000,1,1,0,6,1,0
63.0,Financial Services,Bachelor's Degree,1,0,0,90700.0,4,684,CT,224,190.88,42757.12, ,110,21,2,4016.88,6,4,42757.12,0.0,0,1,1,47.6,4,10000,0,3,0,5,1,0
49.0,Financial Services,Doctorate,1,0,1,79500.0,25,723,MA,16,51.42,822.72,late payment change request  ,6,2,0,104.58,2,4,1448.65,625.93,1,3,1,672.88,4,13000,1,4,0,7,0,0
39.0,Education,High School or Below,1,0,0,28200.0,8,800,NY,30,80.87,2426.1, ,19,1,0,80.98,1,6,121.31,0.0,0,1,1,70.47,1,12000,0,3,0,6,4,0
39.0,Scientific and Technical Services,High School or Below,1,0,1,28900.0,18,694,MA,7,14.81,103.67, ,3,1,0,15.03,0,4,194.63,90.96,1,1,1,131.75,0,9000,0,3,0,12,1,0
39.0,Manufacturing,High School or Below,1,0,1,29200.0,6,655,MA,18,26.95,485.1, ,9,2,1,44.23,0,6,60.0,0.0,0,1,1,53.53,0,8000,1,6,0,10,3,0
52.0,Engineering,Bachelor's Degree,1,1,1,79500.0,10,722,RI,59,569.83,33619.97,late payment password change transfer moneyorder,27,10,2,5666.08,1,2,33619.97,0.0,0,1,1,32.5,2,15000,1,2,0,6,1,0
49.0,Manufacturing,Bachelor's Degree,1,1,0,79700.0,8,715,NY,75,369.45,27708.75,billing address plastic replace late payment withdraw limit,30,5,0,1849.9,3,4,27708.75,0.0,0,1,1,50.53,4,8000,1,3,0,5,1,0
40.0,Manufacturing,High School or Below,1,1,1,32400.0,8,717,NY,19,75.6,1436.4, ,10,4,2,274.22,1,9,1618.91,182.51,1,2,1,211.89,9,7000,0,3,0,7,0,0
45.0,Construction,Master's Degree,1,0,0,46400.0,41,751,NY,25,0.0,0.0, ,11,4,0,0.0,3,3,60.0,60.0,1,1,1,60.0,0,7000,0,1,0,10,2,0
47.0,Construction,High School or Below,1,0,0,49800.0,11,750,MA,13,50.01,650.13,  statement change request,7,1,0,50.09,1,3,1063.22,413.09,1,1,1,452.68,2,22000,0,5,0,2,0,0
